taxid	count	resolved_rank	kingdom	phylum	class	order	family	genus	species
502516	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola lactea
502521	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola rupestris
502524	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola stagnina
502525	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola uliginosa
502541	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Echinacea	Echinacea laevigata
502542	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Echinacea	Echinacea sanguinea
502543	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Sanvitalia	Sanvitalia procumbens
502583	2	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Lilium	Lilium bakerianum
502764	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Cyperaceae	Cyperus	Cyperus distans
503016	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	Erigeron sp. Santiago & Guala 9/5/00
503355	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Chlorophytum	Chlorophytum borivilianum
503360	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago hakusanensis
504025	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Anisosepalum	Anisosepalum alboviolaceum
504031	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Staurogyne	Staurogyne letestuana
504034	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Mendoncia	Mendoncia cowanii
504047	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Thunbergia	Thunbergia fragrans
504049	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Thunbergia	Thunbergia grandiflora
504053	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Thunbergia	Thunbergia laurifolia
504107	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex formosana
504111	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex quercetorum
504168	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Acidocroton	Acidocroton oligostemon
504169	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton acapulcensis
504170	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton aff. fruticulosus BWvE-2008
504171	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton aff. incanus BWvE-2008
504172	3	strain	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton mazapensis
504173	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton aff. pachypodus BWvE-2008
504174	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton aff. sphaerocarpus BWvE-2008
504175	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton aff. yucatanensis BWvE-2008
504176	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton alamosanus
504177	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton ameliae
504178	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton andinus
504179	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton arboreus
504180	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton axillaris
504181	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton bigbendensis
504182	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton brevipes
504183	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton caboensis
504184	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton cascarilla
504185	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton chamelensis
504186	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton chichenensis
504187	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton conspurcatus
504188	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton coryi
504189	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton culiacanensis
504190	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton cupulifer
504191	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton decalobus
504192	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton disjunctus
504193	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton ehrenbergii
504194	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton fantzianus
504195	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton flaviglandulosus
504196	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton fragrans
504197	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton francoanus
504198	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton fruticulosus
504199	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton glandulosepalus
504200	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton guatemalensis
504201	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton gynopetalus
504202	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton heterochrous
504203	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton hircinus
504204	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton hirtus
504205	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton humilis
504206	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton hypoleucus
504207	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton icche
504208	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton itzaeus
504209	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton jutiapensis
504210	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton lasiopetaloides
504211	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton leucophyllus
504212	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton liebmannii
504213	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton limnocharis
504214	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton lindheimeri
504215	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton lindheimerianus
504216	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton macrodontus
504217	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton magdalenae
504218	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton ramillatus
504219	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton magniglandulifer
504220	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton masonii
504221	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton mayanus
504223	3	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton mazapensis
504224	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton michaelii
504225	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton monanthogynus
504227	5	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton morifolius
504228	5	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton morifolius
504229	2	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton morifolius
504230	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton neomexicanus
504231	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton ortholobus
504232	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton parksii
504233	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton payaquensis
504234	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton pedicellatus
504235	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton pendens
504236	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton peraeruginosus
504237	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton populifolius
504238	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton pottsii
504239	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton pseudoniveus
504240	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton pulcher
504241	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton reflexifolius
504242	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton roxanae
504243	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton sancti-lazari
504244	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton santaritensis
504245	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton scaber
504246	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton skutchii
504247	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton smithianus
504248	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton soliman
504249	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton sonorae
504250	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton sousae
504251	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton sp. sect. Cascarilla BWvE-2008
504252	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton sp. sect. Cyclostigma BWvE-2008
504253	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton sp. sect. Eluteria BWvE-2008
504254	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton sp. sect. Lasiogyne BWvE-2008
504255	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton stipulaceus
504256	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton suberosus
504257	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton sutup
504258	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton suyapensis
504259	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton tabascensis
504260	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton texensis
504261	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton torreyanus
504262	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton virletianus
504263	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton vitifolius
504264	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton watsonii
504265	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton websteri
504266	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton wigginsii
504268	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton xalapensis
504477	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Thalictrum	Thalictrum pubescens
504478	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Thalictrum	Thalictrum macrostylum
504559	31	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex ficoidea
505190	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Kadua	Kadua axillaris
505191	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Kadua	Kadua coriacea
505192	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Kadua	Kadua elatior
505193	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Kadua	Kadua fluviatilis
505194	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Kadua	Kadua flynnii
505195	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Kadua	Kadua fosbergii
505196	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Kadua	Kadua laxiflora
505287	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Zinnia	Zinnia oligantha
505980	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora	Passiflora sp. LBF-2008
506025	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Epidendrum	Epidendrum puniceoluteum
506026	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus alopecuroides
506027	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus exscapus
506628	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Critonia	Critonia sexangularis
506630	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Koanophyllon	Koanophyllon ayapanoides
506632	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Tamaulipa	Tamaulipa azurea
506633	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Paneroa	Paneroa stachyofolia
506635	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Catasetum	Catasetum fimbriatum
506636	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Catasetum	Catasetum saccatum
506637	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Coelogyne	Coelogyne swaniana
506638	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Paphinia	Paphinia cristata
506639	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Trichocentrum	Trichocentrum pulchrum
506780	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa acicularifolia
506781	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa aff. cita AK286773
506782	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa aff. colensoi AK286708
506783	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa foliosa
506784	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa incrassata
506785	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa intrusa
506786	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa lindsayi
506787	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa sudicola
506788	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Poa	Poa xenica
507386	9	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Elatinaceae	Elatine	Elatine hexandra
507388	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum adenogonium
507389	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum albopunctatum
507390	5	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum apiculatum
507391	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum apiculatum
507392	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum bracteosum
507393	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum caffrum
507395	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum celastroides
507396	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum celastroides
507397	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum cf. coriifolium OM1654
507399	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum cf. mkuzense RBN154
507400	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum collinum
507401	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum collinum
507402	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum collinum
507403	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum edwardsii
507404	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum elaeagnoides
507405	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum englerii
507406	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum erythrophyllum
507407	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum holstii
507408	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum imberbe
507409	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum kirkii
507410	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum kraussii
507411	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum microphyllum
507412	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum mkuzense
507413	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum moggii
507414	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum molle
507415	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum mossambicense
507416	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum nelsonii
507417	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum oxystachyum
507418	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum padoides
507419	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum petrophilum
507420	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum pisoniiflorum
507421	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum platypetalum
507422	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum psidioides
507423	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum psidioides
507424	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum schumannii
507425	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum sp. KZN
507426	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum sp. OM&MvdB24
507427	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum tenuipes
507428	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum vendae
507429	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum wattii
507430	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum woodii
507433	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Meiostemon	Meiostemon tetrandrus
507435	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia anisoptera
507436	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia myrtifolia
507437	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum littoreum
507438	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia mollis
507439	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia phanerophlebia
507440	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia prunioides
507441	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Solidago	Solidago lepida
507499	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Microstegium	Microstegium ciliatum
507500	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Microstegium	Microstegium fauriei
507501	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Microstegium	Microstegium geniculatum
507502	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Microstegium	Microstegium somae
507527	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Menyanthaceae	Villarsia	Villarsia violifolia
507528	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Menyanthaceae	Villarsia	Villarsia submersa
507529	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Hygrophila	Hygrophila schulli
507612	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Caladenia	Caladenia tentaculata
508212	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica chionohebe
508214	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica melanocaulon
508216	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Rothia	Rothia hirsuta
508217	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Aspalathus	Aspalathus acutiflora
508218	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Aspalathus	Aspalathus hirta
508219	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Aspalathus	Aspalathus macrantha
508222	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Aspalathus	Aspalathus perfoliata
508224	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Aspalathus	Aspalathus vermiculata
508226	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Bolusia	Bolusia amboensis
508228	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Crotalaria	Crotalaria distans
508229	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Crotalaria	Crotalaria griquensis
508230	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Crotalaria	Crotalaria humilis
508231	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Crotalaria	Crotalaria virgultaris
508236	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lebeckia	Lebeckia ambigua
508237	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Wiborgiella	Wiborgiella bowieana
508238	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lebeckia	Lebeckia brevicarpa
508239	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Calobota	Calobota cinerea
508240	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lebeckia	Lebeckia gracilis
508241	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Calobota	Calobota halenbergensis
