taxid	count	resolved_rank	kingdom	phylum	class	order	family	genus	species
212908	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia hedyotoides
212909	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia heterodoxa
212925	11	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia lathyris
212935	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia meloformis
212937	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia millotii
212961	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia plumerioides
212975	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia sarcodes
212981	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia sipolisii
212994	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia thinophila
212996	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia trichadenia
213007	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia biselegans
213017	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia lomelii
213031	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus jaime-hintonianus
213032	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus villosus
213050	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia lignosa
213053	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia pedilanthoides
213255	36	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia christinae
213261	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia decurrens
213283	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia paridiformis
213405	39	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Ardisia	Ardisia gigantifolia
213406	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia candida
213833	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Oxalis	Oxalis stricta
213841	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Crossosomatales	Staphyleaceae	Staphylea	Staphylea pinnata
214041	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola cazorlensis
214042	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola cheiranthifolia
214043	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola comollia
214044	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola eugeniae
214045	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola gracilis
214046	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola kitaibeliana
214047	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola lutea
214049	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola palmensis
214050	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola parvula
214052	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola riviniana
214053	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola tricolor
214054	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola valderia
214058	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Mutisia	Mutisia grandiflora
214059	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Mutisia	Mutisia microphylla
214060	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Mutisia	Mutisia oligodon
214227	1	species	Viridiplantae	Streptophyta	Pinopsida	Cupressales	Cupressaceae	Callitris	Callitris muelleri
214521	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Zosteraceae	Zostera	Zostera asiatica
214527	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola aetolica
214528	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola bertolonii
214529	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola biflora
214697	4	genotype	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Musaceae	Musa	Musa acuminata
215066	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aconitum	Aconitum sinomontanum
215068	9	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aconitum	Aconitum tanguticum
215070	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aconitum	Aconitum hemsleyanum
215071	12	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Gymnaconitum	Gymnaconitum gymnandrum
215073	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Delphinium	Delphinium forrestii
215075	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Delphinium	Delphinium orthocentrum
215538	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Chaetanthera	Chaetanthera sp. KG-26
215639	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Alpinia	Alpinia ligulata
216036	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus crus-galli
216067	5	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Hedera	Hedera nepalensis
216080	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Piperales	Piperaceae	Piper	Piper crocatum
216145	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Menispermaceae	Stephania	Stephania delavayi
216468	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Anthostema	Anthostema aubryanum
216470	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia scutiformis
216471	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia celastroides
216472	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia cubensis
216473	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia cyathophora
216474	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia decaryi
216475	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia dentata
216476	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia dregeana
216477	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia epicyparissias
216478	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia ingens
216479	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia maculata
216480	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia monadenioides
216481	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia nutans
216482	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia orthoclada
216483	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia parvicaruncula
216484	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia poeppigii
216485	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia sarcostemmoides
216486	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia schizolepis
216487	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia schlechtendalii
216488	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia sebsebei
216489	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia silenifolia
216490	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia stellata
216491	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia sudanica
216492	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia echinulata
216493	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia neospinescens
216494	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia cupularis
216507	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis anas
216508	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis axillaris
216509	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis brevilabris
216511	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis cinerascens
216512	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis confertiflora
216514	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis cyathophylloides
216515	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis debilis
216516	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis densispica
216521	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis integrifolia
216522	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis lachnoglossa
216524	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis likiangensis
216526	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis longicaulis
216528	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis lutescens
216530	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis mussotii
216535	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis rhodotricha
216536	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis rhynchodonta
216537	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis roylei
216539	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis rupicola
216540	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis sigmoidea
216545	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis trichoglossa
216546	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Pedicularis	Pedicularis urceolata
217170	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Axonopus	Axonopus compressus
217469	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Filifolium	Filifolium sibiricum
217471	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Neopallasia	Neopallasia pectinata
217472	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia inaequifolia
217474	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Stilpnolepis	Stilpnolepis centiflora
217475	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis stenosperma
217498	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Acalypha	Acalypha wilkesiana
217502	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Ligularia	Ligularia sagitta
217505	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Sinacalia	Sinacalia tangutica
217627	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis prophetarum
217839	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Alloispermum	Alloispermum scabrifolium
218190	1	species	Viridiplantae	Streptophyta	Pinopsida	Araucariales	Podocarpaceae	Podocarpus	Podocarpus oleifolius
218854	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis	Berberis gilgiana
219070	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aconitum	Aconitum sessiliflorum
219868	9	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Syzygium	Syzygium aromaticum
220462	28	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Leymus	Leymus arenarius
220640	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Melanthiaceae	Paris	Paris cronquistii
221162	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Scopolia	Scopolia japonica
221224	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Chlorophytum	Chlorophytum alismifolium
221250	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Lecythidaceae	Couratari	Couratari guianensis
221254	6	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Melanthiaceae	Paris	Paris polyphylla
221258	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Melanthiaceae	Paris	Paris axialis
221259	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Melanthiaceae	Paris	Paris polyphylla
221260	10	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Melanthiaceae	Paris	Paris polyphylla
221454	5	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Alkekengi	Alkekengi officinarum
221659	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asphodelaceae	Asphodelus	Asphodelus ramosus
221660	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asphodelaceae	Asphodelus	Asphodelus lusitanicus
221762	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Alternanthera	Alternanthera sessilis
222564	48	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Clerodendrum	Clerodendrum cyrtophyllum
222567	53	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Strobilanthes	Strobilanthes cusia
223100	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Orobanche	Orobanche coerulescens
223431	18	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Vitex	Vitex negundo
223577	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Selinum	Selinum carvifolia
223864	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia campestris
223865	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia caerulescens
223866	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia genipi
223867	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia glacialis
223868	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia japonica
223869	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia pedemontana
223870	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia princeps
224330	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis helodes
224331	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis valida
224332	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis kretschmeri
224333	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis chiquitana
224334	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis appressipila
224335	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis rigonii
224336	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis stenophylla
224337	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis paraguariensis
224338	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis sylvestris
224339	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis pusilla
224355	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Juglans	Juglans sigillata
224734	1	species	Viridiplantae	Streptophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea orientalis
224739	4	species	Viridiplantae	Streptophyta	Pinopsida	Cupressales	Taxaceae	Cephalotaxus	Cephalotaxus drupacea
224826	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer microphyllum
225117	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Pyrus	Pyrus x bretschneideri
225203	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana	Gentiana dahurica
225560	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Centaurium	Centaurium favargeri
225561	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Centaurium	Centaurium gypsicola
225562	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Centaurium	Centaurium littorale
225563	13	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Centaurium	Centaurium scilloides
225564	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Blackstonia	Blackstonia grandiflora
225565	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Centaurium	Centaurium cachanlahuen
225589	5	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum cuspidatum
225590	12	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum hainanense
225591	2	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum klossii
225592	4	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum latifolium
225593	2	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum macrostachyum
225594	4	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum neglectum
225595	2	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum diminutum
225596	4	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum gnemonoides
225597	2	varietas	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum leyboldii
225600	2	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum sp. Takeuchi et al. 7049
225601	1	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum sp. Harder et al. 5621
225602	1	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum aff. microcarpum Won 526
225603	2	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum aff. microcarpum Won 533
225604	2	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum aff. latifolium Won 545
225605	1	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum aff. latifolium SAN151116
225607	2	species	Viridiplantae	Streptophyta	Gnetopsida	Gnetales	Gnetaceae	Gnetum	Gnetum hainanense s.l. Won 555
225664	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Smelowskia	Smelowskia borealis
225671	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Smelowskia	Smelowskia ovalis
225688	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Smelowskia	Smelowskia flavissima
225779	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Colchicaceae	Colchicum	Colchicum bulbocodium
225784	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Colchicaceae	Colchicum	Colchicum doerfleri
225796	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Colchicaceae	Gloriosa	Gloriosa modesta
226017	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Schenkia	Schenkia australis
226018	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Schenkia	Schenkia clementii
226051	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lobularia	Lobularia maritima
226110	8	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aconitum	Aconitum campylorrhynchum
226205	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis hypogaea
226206	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis hypogaea
226208	27	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia miltiorrhiza
226209	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Liparis	Liparis loeselii
226225	3	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Adenophora	Adenophora polyantha
226677	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Anthurium	Anthurium andraeanum
227241	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Arisaema	Arisaema flavum
227256	16	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Sauromatum	Sauromatum giganteum
227398	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Myrceugenia	Myrceugenia schulzei
227399	7	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Myrtaceae	Myrceugenia	Myrceugenia fernandeziana
227489	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Oxalidales	Elaeocarpaceae	Tetratheca	Tetratheca nephelioides
227494	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Arisaema	Arisaema amurense
227498	17	species	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Arisaema	Arisaema heterophyllum
227691	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis monticola
227692	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis matiensis
227722	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum lasiocarpum
227909	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Loranthaceae	Taxillus	Taxillus chinensis
227914	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Viscaceae	Viscum	Viscum liquidambaricola
228100	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Nissolia	Nissolia longiflora
228181	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Musaceae	Musa	Musa velutina
228246	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria	Stellaria vestita
228391	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Brassaiopsis	Brassaiopsis glomerulata
228393	9	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Kalopanax	Kalopanax septemlobus
228395	2	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Lycoris	Lycoris radiata
228514	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Bauhinia	Bauhinia championii
228586	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Cannabaceae	Humulus	Humulus scandens
228709	6	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Cynanchum	Cynanchum wilfordii
228712	4	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Vincetoxicum	Vincetoxicum floribundum
228726	38	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Vincetoxicum	Vincetoxicum bungei
228775	5	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine	Cardamine acris
228776	3	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine	Cardamine amara
228778	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine	Cardamine amara
228779	2	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine	Cardamine amara
